topic_category,channel_view_count,subscriber_count,channel_video_count,like_count,comment_count,day_of_week_published,viral
Music,142468175305,146000000,811,19653,0,Tuesday,1
Music,142468175305,146000000,811,15076,0,Saturday,1
Music,142468175305,146000000,811,47763,0,Tuesday,1
Music,142468175305,146000000,811,57936,0,Saturday,1
Music,142468175305,146000000,811,46041,0,Tuesday,1
Music,142468175305,146000000,811,82258,0,Saturday,1
Music,142468175305,146000000,811,84510,0,Tuesday,1
Music,142468175305,146000000,811,70038,0,Friday,1
Music,142468175305,146000000,811,56693,0,Tuesday,1
Music,142468175305,146000000,811,70499,0,Saturday,1
Music,142468175305,146000000,811,33185,0,Tuesday,1
Music,142468175305,146000000,811,75600,0,Saturday,1
Music,142468175305,146000000,811,44981,0,Tuesday,1
Music,142468175305,146000000,811,77693,0,Saturday,1
Music,142468175305,146000000,811,56364,0,Tuesday,1
Music,142468175305,146000000,811,88588,0,Saturday,1
Music,142468175305,146000000,811,63394,0,Tuesday,1
Music,142468175305,146000000,811,71791,0,Saturday,1
Music,142468175305,146000000,811,89279,0,Tuesday,1
Music,142468175305,146000000,811,84488,0,Saturday,1
Music,142468175305,146000000,811,230384,0,Tuesday,1
Music,142468175305,146000000,811,84273,0,Saturday,1
Music,142468175305,146000000,811,86029,0,Tuesday,1
Music,142468175305,146000000,811,69057,0,Saturday,1
Music,142468175305,146000000,811,99641,0,Tuesday,1
Music,142468175305,146000000,811,252225,0,Saturday,1
Music,142468175305,146000000,811,53609,0,Tuesday,1
Music,142468175305,146000000,811,132598,0,Saturday,1
Music,142468175305,146000000,811,58150,0,Thursday,1
Music,142468175305,146000000,811,85118,0,Tuesday,1
Music,142468175305,146000000,811,54733,0,Thursday,1
Music,142468175305,146000000,811,66853,0,Tuesday,1
Music,142468175305,146000000,811,41837,0,Friday,1
Music,142468175305,146000000,811,53646,0,Thursday,1
Music,142468175305,146000000,811,115916,0,Tuesday,1
Music,142468175305,146000000,811,85512,0,Saturday,1
Music,142468175305,146000000,811,105966,0,Tuesday,1
Music,142468175305,146000000,811,136272,0,Friday,1
Music,142468175305,146000000,811,59690,0,Tuesday,1
Music,142468175305,146000000,811,137439,0,Saturday,1
Music,142468175305,146000000,811,97422,0,Tuesday,1
Music,142468175305,146000000,811,173579,0,Saturday,1
Music,142468175305,146000000,811,150098,0,Tuesday,1
Music,142468175305,146000000,811,106042,0,Saturday,1
Music,142468175305,146000000,811,65505,0,Tuesday,1
Music,142468175305,146000000,811,114231,0,Saturday,1
Music,142468175305,146000000,811,111113,0,Tuesday,1
Music,142468175305,146000000,811,80479,0,Saturday,1
Music,142468175305,146000000,811,162472,0,Tuesday,1
Video_game_culture,28570510467,111000000,4514,67178,4601,Monday,0
Video_game_culture,28570510467,111000000,4514,107094,9108,Monday,1
Video_game_culture,28570510467,111000000,4514,103944,7784,Monday,1
Video_game_culture,28570510467,111000000,4514,133521,8697,Saturday,1
Video_game_culture,28570510467,111000000,4514,156889,9793,Friday,1
Video_game_culture,28570510467,111000000,4514,183176,9151,Tuesday,1
Video_game_culture,28570510467,111000000,4514,174644,8691,Friday,1
Video_game_culture,28570510467,111000000,4514,182644,8452,Friday,1
Video_game_culture,28570510467,111000000,4514,174865,8364,Wednesday,1
Video_game_culture,28570510467,111000000,4514,284235,16835,Monday,1
Video_game_culture,28570510467,111000000,4514,427147,23944,Wednesday,1
Video_game_culture,28570510467,111000000,4514,127261,7453,Sunday,1
Video_game_culture,28570510467,111000000,4514,193897,11113,Wednesday,1
Video_game_culture,28570510467,111000000,4514,135754,7568,Friday,1
Video_game_culture,28570510467,111000000,4514,143641,5509,Sunday,1
Video_game_culture,28570510467,111000000,4514,137118,9007,Tuesday,1
Video_game_culture,28570510467,111000000,4514,142222,6651,Saturday,1
Video_game_culture,28570510467,111000000,4514,214675,11610,Friday,1
Video_game_culture,28570510467,111000000,4514,169494,6672,Monday,1
Video_game_culture,28570510467,111000000,4514,266505,18061,Tuesday,1
Video_game_culture,28570510467,111000000,4514,274723,19472,Wednesday,1
Video_game_culture,28570510467,111000000,4514,182127,9130,Tuesday,1
Video_game_culture,28570510467,111000000,4514,216235,10933,Monday,1
Video_game_culture,28570510467,111000000,4514,234613,5933,Saturday,1
Video_game_culture,28570510467,111000000,4514,261137,12142,Sunday,1
Video_game_culture,28570510467,111000000,4514,324142,12123,Friday,1
Video_game_culture,28570510467,111000000,4514,201639,5584,Tuesday,1
Video_game_culture,28570510467,111000000,4514,256820,11237,Friday,1
Video_game_culture,28570510467,111000000,4514,219189,4539,Thursday,1
Video_game_culture,28570510467,111000000,4514,305433,16096,Wednesday,1
Video_game_culture,28570510467,111000000,4514,241138,8382,Sunday,1
Video_game_culture,28570510467,111000000,4514,396888,18121,Wednesday,1
Video_game_culture,28570510467,111000000,4514,310536,11548,Monday,1
Video_game_culture,28570510467,111000000,4514,426555,19387,Tuesday,1
Video_game_culture,28570510467,111000000,4514,296894,9550,Thursday,1
Video_game_culture,28570510467,111000000,4514,290753,9347,Monday,1
Video_game_culture,28570510467,111000000,4514,422154,23638,Saturday,1
Video_game_culture,28570510467,111000000,4514,308437,10800,Wednesday,1
Video_game_culture,28570510467,111000000,4514,561478,25585,Sunday,1
Video_game_culture,28570510467,111000000,4514,829591,44979,Monday,1
Video_game_culture,28570510467,111000000,4514,376658,15243,Saturday,1
Video_game_culture,28570510467,111000000,4514,214833,5866,Sunday,1
Video_game_culture,28570510467,111000000,4514,120220,3922,Thursday,1
Video_game_culture,28570510467,111000000,4514,254113,6406,Friday,1
Video_game_culture,28570510467,111000000,4514,200163,6556,Monday,1
Video_game_culture,28570510467,111000000,4514,191317,6440,Tuesday,1
Video_game_culture,28570510467,111000000,4514,182271,4096,Thursday,1
Video_game_culture,28570510467,111000000,4514,207037,6380,Tuesday,1
Video_game_culture,28570510467,111000000,4514,193386,6459,Thursday,1
Video_game_culture,28570510467,111000000,4514,214431,10189,Friday,1
Lifestyle,18120591612,109000000,731,214383,4146,Wednesday,1
Lifestyle,18120591612,109000000,731,2858057,96485,Saturday,1
Lifestyle,18120591612,109000000,731,5542601,31578,Friday,1
Lifestyle,18120591612,109000000,731,2919968,81482,Saturday,1
Lifestyle,18120591612,109000000,731,2148861,61806,Saturday,1
Lifestyle,18120591612,109000000,731,2604787,75186,Saturday,1
Lifestyle,18120591612,109000000,731,4071329,228813,Thursday,1
Lifestyle,18120591612,109000000,731,1448308,91906,Sunday,1
Lifestyle,18120591612,109000000,731,3260561,136787,Saturday,1
Lifestyle,18120591612,109000000,731,2606346,101837,Saturday,1
Lifestyle,18120591612,109000000,731,4733684,175719,Saturday,1
Lifestyle,18120591612,109000000,731,3802933,156081,Saturday,1
Lifestyle,18120591612,109000000,731,3108895,103135,Saturday,1
Lifestyle,18120591612,109000000,731,4232298,145001,Saturday,1
Lifestyle,18120591612,109000000,731,3270742,135424,Saturday,1
Lifestyle,18120591612,109000000,731,2843775,91985,Thursday,1
Lifestyle,18120591612,109000000,731,3249434,97413,Friday,1
Lifestyle,18120591612,109000000,731,14519872,611400,Wednesday,1
Lifestyle,18120591612,109000000,731,4700187,179243,Friday,1
Lifestyle,18120591612,109000000,731,3779990,130624,Saturday,1
Lifestyle,18120591612,109000000,731,3017222,123907,Sunday,1
Lifestyle,18120591612,109000000,731,3330950,101941,Saturday,1
Lifestyle,18120591612,109000000,731,4822225,111820,Tuesday,1
Lifestyle,18120591612,109000000,731,3179546,92712,Saturday,1
Lifestyle,18120591612,109000000,731,2562129,74573,Saturday,1
Lifestyle,18120591612,109000000,731,2455003,81780,Saturday,1
Lifestyle,18120591612,109000000,731,2785643,99006,Saturday,1
Lifestyle,18120591612,109000000,731,2874080,86171,Saturday,1
Lifestyle,18120591612,109000000,731,2562999,87341,Tuesday,1
Lifestyle,18120591612,109000000,731,3182270,126581,Saturday,1
Lifestyle,18120591612,109000000,731,2724358,119374,Saturday,1
Lifestyle,18120591612,109000000,731,4052549,139397,Saturday,1
Lifestyle,18120591612,109000000,731,3743469,170664,Saturday,1
Lifestyle,18120591612,109000000,731,6265143,240334,Saturday,1
Lifestyle,18120591612,109000000,731,2929281,119297,Saturday,1
Lifestyle,18120591612,109000000,731,3143659,117469,Saturday,1
Lifestyle,18120591612,109000000,731,2778615,152566,Saturday,1
Lifestyle,18120591612,109000000,731,4152095,168449,Friday,1
Lifestyle,18120591612,109000000,731,4102631,189261,Saturday,1
Lifestyle,18120591612,109000000,731,4862132,291426,Friday,1
Lifestyle,18120591612,109000000,731,2338056,109564,Wednesday,1
Lifestyle,18120591612,109000000,731,4058792,728578,Saturday,1
Lifestyle,18120591612,109000000,731,5047556,176901,Tuesday,1
Lifestyle,18120591612,109000000,731,2884451,95348,Saturday,1
Lifestyle,18120591612,109000000,731,3313071,89700,Saturday,1
Lifestyle,18120591612,109000000,731,3187973,190668,Thursday,1
Lifestyle,18120591612,109000000,731,2938425,84069,Saturday,1
Lifestyle,18120591612,109000000,731,2128519,118182,Sunday,1
Lifestyle,18120591612,109000000,731,3015139,118000,Saturday,1
Lifestyle,18120591612,109000000,731,4720470,211621,Sunday,1
Hobby,83311249514,102000000,1030,5363,0,Tuesday,1
Hobby,83311249514,102000000,1030,16843,0,Friday,1
Hobby,83311249514,102000000,1030,23531,0,Sunday,1
Hobby,83311249514,102000000,1030,9037,0,Thursday,1
Hobby,83311249514,102000000,1030,17646,0,Sunday,1
Hobby,83311249514,102000000,1030,30845,0,Thursday,1
Hobby,83311249514,102000000,1030,19747,0,Sunday,1
Hobby,83311249514,102000000,1030,17236,0,Sunday,1
Hobby,83311249514,102000000,1030,62189,0,Thursday,1
Hobby,83311249514,102000000,1030,30610,0,Sunday,1
Hobby,83311249514,102000000,1030,55061,0,Thursday,1
Hobby,83311249514,102000000,1030,17678,0,Sunday,1
Hobby,83311249514,102000000,1030,21880,0,Thursday,1
Hobby,83311249514,102000000,1030,26463,0,Sunday,1
Hobby,83311249514,102000000,1030,27046,0,Tuesday,1
Hobby,83311249514,102000000,1030,42976,0,Tuesday,1
Hobby,83311249514,102000000,1030,28785,0,Friday,1
Hobby,83311249514,102000000,1030,178758,0,Tuesday,1
Hobby,83311249514,102000000,1030,58168,0,Sunday,1
Hobby,83311249514,102000000,1030,66433,0,Thursday,1
Hobby,83311249514,102000000,1030,50130,0,Sunday,1
Hobby,83311249514,102000000,1030,69476,0,Monday,1
Hobby,83311249514,102000000,1030,198742,0,Thursday,1
Hobby,83311249514,102000000,1030,42217,0,Sunday,1
Hobby,83311249514,102000000,1030,146985,0,Thursday,1
Hobby,83311249514,102000000,1030,103687,0,Tuesday,1
Hobby,83311249514,102000000,1030,45485,0,Thursday,1
Hobby,83311249514,102000000,1030,353515,0,Sunday,1
Hobby,83311249514,102000000,1030,95395,0,Thursday,1
Hobby,83311249514,102000000,1030,777706,0,Sunday,1
Hobby,83311249514,102000000,1030,85080,0,Thursday,1
Hobby,83311249514,102000000,1030,76520,0,Sunday,1
Hobby,83311249514,102000000,1030,390630,0,Thursday,1
Hobby,83311249514,102000000,1030,102475,0,Sunday,1
Hobby,83311249514,102000000,1030,366617,0,Thursday,1
Hobby,83311249514,102000000,1030,34644,0,Sunday,1
Hobby,83311249514,102000000,1030,148938,0,Thursday,1
Hobby,83311249514,102000000,1030,710927,0,Sunday,1
Hobby,83311249514,102000000,1030,213980,0,Thursday,1
Hobby,83311249514,102000000,1030,24080,0,Monday,1
Hobby,83311249514,102000000,1030,112659,0,Thursday,1
Hobby,83311249514,102000000,1030,217643,0,Sunday,1
Hobby,83311249514,102000000,1030,111756,0,Friday,1
Hobby,83311249514,102000000,1030,50476,0,Tuesday,1
Hobby,83311249514,102000000,1030,86971,0,Friday,1
Hobby,83311249514,102000000,1030,586385,0,Tuesday,1
Hobby,83311249514,102000000,1030,37830,0,Friday,1
Hobby,83311249514,102000000,1030,19870,0,Tuesday,1
Hobby,83311249514,102000000,1030,374814,0,Sunday,1
Hobby,83311249514,102000000,1030,258848,0,Thursday,1
Hobby,85183017773,102000000,729,2161,0,Thursday,0
Hobby,85183017773,102000000,729,7559,0,Tuesday,1
Hobby,85183017773,102000000,729,14663,0,Saturday,1
Hobby,85183017773,102000000,729,16569,0,Tuesday,1
Hobby,85183017773,102000000,729,28443,0,Friday,1
Hobby,85183017773,102000000,729,55912,0,Tuesday,1
Hobby,85183017773,102000000,729,40252,0,Saturday,1
Hobby,85183017773,102000000,729,21675,0,Wednesday,1
Hobby,85183017773,102000000,729,11301,0,Monday,1
Hobby,85183017773,102000000,729,32993,0,Saturday,1
Hobby,85183017773,102000000,729,108662,0,Thursday,1
Hobby,85183017773,102000000,729,29744,0,Tuesday,1
Hobby,85183017773,102000000,729,59865,0,Sunday,1
Hobby,85183017773,102000000,729,27658,0,Friday,1
Hobby,85183017773,102000000,729,15780,0,Wednesday,1
Hobby,85183017773,102000000,729,18408,0,Wednesday,1
Hobby,85183017773,102000000,729,23779,0,Thursday,1
Hobby,85183017773,102000000,729,64590,0,Saturday,1
Hobby,85183017773,102000000,729,33022,0,Tuesday,1
Hobby,85183017773,102000000,729,26700,0,Saturday,1
Hobby,85183017773,102000000,729,45622,0,Wednesday,1
Hobby,85183017773,102000000,729,43474,0,Thursday,1
Hobby,85183017773,102000000,729,34425,0,Monday,1
Hobby,85183017773,102000000,729,30843,0,Friday,1
Hobby,85183017773,102000000,729,20682,0,Wednesday,1
Hobby,85183017773,102000000,729,53468,0,Saturday,1
Hobby,85183017773,102000000,729,101192,0,Thursday,1
Hobby,85183017773,102000000,729,17935,0,Tuesday,1
Hobby,85183017773,102000000,729,264737,0,Thursday,1
Hobby,85183017773,102000000,729,41694,0,Saturday,1
Hobby,85183017773,102000000,729,168876,0,Wednesday,1
Hobby,85183017773,102000000,729,153098,0,Saturday,1
Hobby,85183017773,102000000,729,27269,0,Tuesday,1
Hobby,85183017773,102000000,729,115594,0,Friday,1
Hobby,85183017773,102000000,729,52739,0,Monday,1
Hobby,85183017773,102000000,729,55254,0,Thursday,1
Hobby,85183017773,102000000,729,268026,0,Monday,1
Hobby,85183017773,102000000,729,51985,0,Saturday,1
Hobby,85183017773,102000000,729,40811,0,Wednesday,1
Hobby,85183017773,102000000,729,281599,0,Saturday,1
Hobby,85183017773,102000000,729,29480,0,Monday,1
Hobby,85183017773,102000000,729,87451,0,Friday,1
Hobby,85183017773,102000000,729,181347,0,Monday,1
Hobby,85183017773,102000000,729,378890,0,Friday,1
Hobby,85183017773,102000000,729,55773,0,Wednesday,1
Hobby,85183017773,102000000,729,347052,0,Sunday,1
Hobby,85183017773,102000000,729,839057,0,Wednesday,1
Hobby,85183017773,102000000,729,75919,0,Sunday,1
Hobby,85183017773,102000000,729,29010,0,Friday,1
Hobby,85183017773,102000000,729,226284,0,Monday,1
Lifestyle,72222883101,91600000,64797,1477,66,Thursday,0
Lifestyle,72222883101,91600000,64797,736,66,Thursday,0
Lifestyle,72222883101,91600000,64797,1824,60,Thursday,0
Lifestyle,72222883101,91600000,64797,2014,15,Thursday,0
Lifestyle,72222883101,91600000,64797,12611,509,Thursday,0
Lifestyle,72222883101,91600000,64797,6126,281,Thursday,0
Lifestyle,72222883101,91600000,64797,5170,58,Wednesday,0
Lifestyle,72222883101,91600000,64797,4637,296,Wednesday,0
Lifestyle,72222883101,91600000,64797,660,37,Wednesday,0
Lifestyle,72222883101,91600000,64797,703,20,Wednesday,0
Lifestyle,72222883101,91600000,64797,6098,193,Wednesday,0
Lifestyle,72222883101,91600000,64797,9040,144,Wednesday,0
Lifestyle,72222883101,91600000,64797,802,89,Wednesday,0
Lifestyle,72222883101,91600000,64797,2889,73,Wednesday,0
Lifestyle,72222883101,91600000,64797,1042,67,Wednesday,0
Lifestyle,72222883101,91600000,64797,3723,159,Wednesday,0
Lifestyle,72222883101,91600000,64797,13855,152,Wednesday,0
Lifestyle,72222883101,91600000,64797,3413,213,Wednesday,0
Lifestyle,72222883101,91600000,64797,6775,291,Wednesday,0
Lifestyle,72222883101,91600000,64797,15532,125,Wednesday,0
Lifestyle,72222883101,91600000,64797,2806,156,Wednesday,0
Lifestyle,72222883101,91600000,64797,6753,395,Wednesday,0
Lifestyle,72222883101,91600000,64797,940,127,Wednesday,0
Lifestyle,72222883101,91600000,64797,2275,169,Wednesday,0
Lifestyle,72222883101,91600000,64797,698,88,Wednesday,0
Lifestyle,72222883101,91600000,64797,2201,143,Wednesday,0
Lifestyle,72222883101,91600000,64797,724,65,Wednesday,0
Lifestyle,72222883101,91600000,64797,1121,127,Wednesday,0
Lifestyle,72222883101,91600000,64797,2693,192,Wednesday,0
Lifestyle,72222883101,91600000,64797,1363,84,Wednesday,0
Lifestyle,72222883101,91600000,64797,3974,384,Wednesday,0
Lifestyle,72222883101,91600000,64797,1787,159,Wednesday,0
Lifestyle,72222883101,91600000,64797,1367,77,Wednesday,0
Lifestyle,72222883101,91600000,64797,2516,160,Wednesday,0
Lifestyle,72222883101,91600000,64797,1648,300,Wednesday,0
Lifestyle,72222883101,91600000,64797,3013,243,Wednesday,0
Lifestyle,72222883101,91600000,64797,1101,120,Wednesday,0
Lifestyle,72222883101,91600000,64797,2930,518,Wednesday,0
Lifestyle,72222883101,91600000,64797,1506,121,Wednesday,0
Lifestyle,72222883101,91600000,64797,1910,126,Wednesday,0
Lifestyle,72222883101,91600000,64797,1638,160,Wednesday,0
Lifestyle,72222883101,91600000,64797,3301,324,Wednesday,0
Lifestyle,72222883101,91600000,64797,2179,105,Wednesday,0
Lifestyle,72222883101,91600000,64797,18991,369,Wednesday,0
Lifestyle,72222883101,91600000,64797,1356,74,Tuesday,0
Lifestyle,72222883101,91600000,64797,1407,125,Tuesday,0
Lifestyle,72222883101,91600000,64797,390,21,Tuesday,0
Lifestyle,72222883101,91600000,64797,9195,52,Tuesday,0
Lifestyle,72222883101,91600000,64797,37132,916,Tuesday,1
Lifestyle,72222883101,91600000,64797,1869,100,Tuesday,0
Lifestyle,69985080921,89200000,498,4615,0,Thursday,0
Lifestyle,69985080921,89200000,498,14385,0,Sunday,1
Lifestyle,69985080921,89200000,498,13887,0,Sunday,1
Lifestyle,69985080921,89200000,498,29706,0,Wednesday,1
Lifestyle,69985080921,89200000,498,30806,0,Saturday,1
Lifestyle,69985080921,89200000,498,28746,0,Wednesday,1
Lifestyle,69985080921,89200000,498,48018,0,Saturday,1
Lifestyle,69985080921,89200000,498,30910,0,Wednesday,1
Lifestyle,69985080921,89200000,498,60521,0,Saturday,1
Lifestyle,69985080921,89200000,498,104657,0,Tuesday,1
Lifestyle,69985080921,89200000,498,59459,0,Friday,1
Lifestyle,69985080921,89200000,498,50978,0,Tuesday,1
Lifestyle,69985080921,89200000,498,179991,0,Sunday,1
Lifestyle,69985080921,89200000,498,37325,0,Wednesday,1
Lifestyle,69985080921,89200000,498,57044,0,Saturday,1
Lifestyle,69985080921,89200000,498,31293,0,Wednesday,1
Lifestyle,69985080921,89200000,498,191745,0,Sunday,1
Lifestyle,69985080921,89200000,498,298313,0,Tuesday,1
Lifestyle,69985080921,89200000,498,9833,0,Saturday,1
Lifestyle,69985080921,89200000,498,21227,0,Tuesday,1
Lifestyle,69985080921,89200000,498,18904,0,Monday,1
Lifestyle,69985080921,89200000,498,158826,0,Wednesday,1
Lifestyle,69985080921,89200000,498,168852,0,Friday,1
Lifestyle,69985080921,89200000,498,71569,0,Tuesday,1
Lifestyle,69985080921,89200000,498,21673,0,Saturday,1
Lifestyle,69985080921,89200000,498,49018,0,Thursday,1
Lifestyle,69985080921,89200000,498,74648,0,Saturday,1
Lifestyle,69985080921,89200000,498,266801,0,Sunday,1
Lifestyle,69985080921,89200000,498,847440,0,Friday,1
Lifestyle,69985080921,89200000,498,153248,0,Wednesday,1
Lifestyle,69985080921,89200000,498,76834,0,Monday,1
Lifestyle,69985080921,89200000,498,48039,0,Friday,1
Lifestyle,69985080921,89200000,498,199959,0,Sunday,1
Lifestyle,69985080921,89200000,498,12811,0,Tuesday,1
Lifestyle,69985080921,89200000,498,263202,0,Saturday,1
Lifestyle,69985080921,89200000,498,122682,0,Wednesday,1
Lifestyle,69985080921,89200000,498,39696,0,Thursday,1
Lifestyle,69985080921,89200000,498,63821,0,Monday,1
Lifestyle,69985080921,89200000,498,58723,0,Saturday,1
Lifestyle,69985080921,89200000,498,292067,0,Wednesday,1
Lifestyle,69985080921,89200000,498,18150,0,Saturday,1
Lifestyle,69985080921,89200000,498,138645,0,Tuesday,1
Lifestyle,69985080921,89200000,498,133853,0,Wednesday,1
Lifestyle,69985080921,89200000,498,150456,0,Saturday,1
Lifestyle,69985080921,89200000,498,90456,0,Monday,1
Lifestyle,69985080921,89200000,498,101684,0,Friday,1
Lifestyle,69985080921,89200000,498,181343,0,Sunday,1
Lifestyle,69985080921,89200000,498,77886,0,Friday,1
Lifestyle,69985080921,89200000,498,37434,0,Tuesday,1
Lifestyle,69985080921,89200000,498,133804,0,Wednesday,1
Hobby,24469263512,77900000,5759,323,23,Thursday,0
Hobby,24469263512,77900000,5759,500,0,Thursday,0
Hobby,24469263512,77900000,5759,1096,66,Wednesday,0
Hobby,24469263512,77900000,5759,1277,65,Wednesday,0
Hobby,24469263512,77900000,5759,8885,27,Tuesday,0
Hobby,24469263512,77900000,5759,1544,60,Tuesday,0
Hobby,24469263512,77900000,5759,739,26,Monday,0
Hobby,24469263512,77900000,5759,900,0,Monday,0
Hobby,24469263512,77900000,5759,1570,67,Monday,0
Hobby,24469263512,77900000,5759,926,0,Sunday,0
Hobby,24469263512,77900000,5759,2942,81,Sunday,0
Hobby,24469263512,77900000,5759,1296,79,Saturday,0
Hobby,24469263512,77900000,5759,2472,71,Saturday,0
Hobby,24469263512,77900000,5759,834,42,Friday,0
Hobby,24469263512,77900000,5759,2263,74,Friday,0
Hobby,24469263512,77900000,5759,1279,32,Thursday,0
Hobby,24469263512,77900000,5759,1144,89,Thursday,0
Hobby,24469263512,77900000,5759,2577,101,Wednesday,0
Hobby,24469263512,77900000,5759,36069,31,Wednesday,1
Hobby,24469263512,77900000,5759,3081,57,Wednesday,0
Hobby,24469263512,77900000,5759,640,30,Tuesday,0
Hobby,24469263512,77900000,5759,2602,106,Tuesday,0
Hobby,24469263512,77900000,5759,1516,0,Monday,0
Hobby,24469263512,77900000,5759,1978,64,Monday,0
Hobby,24469263512,77900000,5759,968,53,Sunday,0
Hobby,24469263512,77900000,5759,1643,75,Sunday,0
Hobby,24469263512,77900000,5759,2156,56,Saturday,0
Hobby,24469263512,77900000,5759,2314,106,Saturday,0
Hobby,24469263512,77900000,5759,1134,66,Saturday,0
Hobby,24469263512,77900000,5759,936,0,Friday,0
Hobby,24469263512,77900000,5759,3016,64,Friday,0
Hobby,24469263512,77900000,5759,1812,39,Thursday,0
Hobby,24469263512,77900000,5759,11287,38,Thursday,0
Hobby,24469263512,77900000,5759,1768,44,Thursday,0
Hobby,24469263512,77900000,5759,1304,60,Wednesday,0
Hobby,24469263512,77900000,5759,2139,122,Wednesday,1
Hobby,24469263512,77900000,5759,18204,34,Wednesday,0
Hobby,24469263512,77900000,5759,1672,0,Tuesday,0
Hobby,24469263512,77900000,5759,2008,47,Tuesday,0
Hobby,24469263512,77900000,5759,1741,42,Tuesday,0
Hobby,24469263512,77900000,5759,4277,145,Monday,0
Hobby,24469263512,77900000,5759,1445,62,Sunday,0
Hobby,24469263512,77900000,5759,1406,61,Sunday,0
Hobby,24469263512,77900000,5759,2051,97,Saturday,0
Hobby,24469263512,77900000,5759,1882,0,Saturday,0
Hobby,24469263512,77900000,5759,1675,68,Friday,0
Hobby,24469263512,77900000,5759,16267,25,Friday,0
Hobby,24469263512,77900000,5759,2221,62,Friday,0
Hobby,24469263512,77900000,5759,666,0,Thursday,0
Hobby,24469263512,77900000,5759,7853,104,Thursday,1
Music,29118070497,70400000,248,157282,8103,Sunday,1
Music,29118070497,70400000,248,50661,1208,Tuesday,0
Music,29118070497,70400000,248,38651,781,Friday,0
Music,29118070497,70400000,248,75543,3478,Friday,1
Music,29118070497,70400000,248,58077,1391,Sunday,0
Music,29118070497,70400000,248,37181,1245,Friday,0
Music,29118070497,70400000,248,37627,1201,Wednesday,0
Music,29118070497,70400000,248,40911,813,Sunday,0
Music,29118070497,70400000,248,53568,1135,Friday,0
Music,29118070497,70400000,248,67954,3132,Wednesday,1
Music,29118070497,70400000,248,324037,13527,Friday,1
Music,29118070497,70400000,248,76467,3922,Monday,1
Music,29118070497,70400000,248,71270,1268,Monday,0
Music,29118070497,70400000,248,38121,2186,Monday,0
Music,29118070497,70400000,248,48847,1253,Thursday,0
Music,29118070497,70400000,248,95525,3043,Monday,1
Music,29118070497,70400000,248,72773,4113,Thursday,1
Music,29118070497,70400000,248,133762,8411,Friday,1
Music,29118070497,70400000,248,101278,6480,Sunday,1
Music,29118070497,70400000,248,229409,9329,Tuesday,1
Music,29118070497,70400000,248,132801,5534,Wednesday,1
Music,29118070497,70400000,248,410661,9249,Monday,1
Music,29118070497,70400000,248,110297,4688,Thursday,1
Music,29118070497,70400000,248,243453,6897,Thursday,1
Music,29118070497,70400000,248,123215,4317,Thursday,1
Music,29118070497,70400000,248,75477,2824,Thursday,1
Music,29118070497,70400000,248,76962,6968,Friday,1
Music,29118070497,70400000,248,292808,17311,Monday,1
Music,29118070497,70400000,248,179021,6110,Tuesday,1
Entertainment,34102257505,61800000,2486,2,0,Thursday,0
Entertainment,34102257505,61800000,2486,220,0,Wednesday,0
Entertainment,34102257505,61800000,2486,0,0,Wednesday,0
Entertainment,34102257505,61800000,2486,593,0,Tuesday,0
Entertainment,34102257505,61800000,2486,0,0,Tuesday,0
Entertainment,34102257505,61800000,2486,222,0,Monday,0
Entertainment,34102257505,61800000,2486,1061,0,Sunday,0
Entertainment,34102257505,61800000,2486,850,0,Sunday,0
Entertainment,34102257505,61800000,2486,0,0,Sunday,0
Entertainment,34102257505,61800000,2486,1047,0,Saturday,0
Entertainment,34102257505,61800000,2486,0,0,Saturday,0
Entertainment,34102257505,61800000,2486,773,0,Friday,0
Entertainment,34102257505,61800000,2486,0,0,Friday,0
Entertainment,34102257505,61800000,2486,1164,0,Thursday,0
Entertainment,34102257505,61800000,2486,0,0,Thursday,0
Entertainment,34102257505,61800000,2486,2010,0,Wednesday,0
Entertainment,34102257505,61800000,2486,0,0,Wednesday,0
Entertainment,34102257505,61800000,2486,0,0,Wednesday,1
Entertainment,34102257505,61800000,2486,1553,0,Tuesday,1
Entertainment,34102257505,61800000,2486,0,0,Tuesday,0
Entertainment,34102257505,61800000,2486,3681,0,Monday,1
Entertainment,34102257505,61800000,2486,0,0,Monday,0
Entertainment,34102257505,61800000,2486,1112,0,Sunday,0
Entertainment,34102257505,61800000,2486,0,0,Sunday,1
Entertainment,34102257505,61800000,2486,725,0,Saturday,0
Entertainment,34102257505,61800000,2486,0,0,Saturday,0
Entertainment,34102257505,61800000,2486,1027,0,Friday,0
Entertainment,34102257505,61800000,2486,2606,0,Friday,0
Entertainment,34102257505,61800000,2486,0,0,Thursday,0
Entertainment,34102257505,61800000,2486,509,0,Thursday,0
Entertainment,34102257505,61800000,2486,2334,0,Wednesday,1
Entertainment,34102257505,61800000,2486,0,0,Wednesday,0
Entertainment,34102257505,61800000,2486,1824,0,Tuesday,0
Entertainment,34102257505,61800000,2486,0,0,Tuesday,1
Entertainment,34102257505,61800000,2486,15982,0,Monday,1
Entertainment,34102257505,61800000,2486,0,0,Monday,0
Entertainment,34102257505,61800000,2486,578,0,Sunday,0
Entertainment,34102257505,61800000,2486,1024,0,Sunday,0
Entertainment,34102257505,61800000,2486,0,0,Sunday,0
Entertainment,34102257505,61800000,2486,0,0,Saturday,0
Entertainment,34102257505,61800000,2486,614,0,Friday,0
Entertainment,34102257505,61800000,2486,6472,0,Friday,0
